"","logFC","logCPM","F","PValue","FDR","flag"
"FBgn0036337",0.109411081534055,5.39131645870246,0.364823651921108,0.55714069323997,0.740736759167129,"NotSig"
"FBgn0030657",-0.070599345780951,4.05889256405802,0.364111036576047,0.557521163698431,0.741123589315881,"NotSig"
"FBgn0026533",-0.0636063088608205,7.07139144102391,0.363748370512781,0.557713703766415,0.741260515890536,"NotSig"
"FBgn0027088",-0.0690915454072161,5.36813502829036,0.362775550981122,0.55823321983941,0.74183191445433,"NotSig"
"FBgn0032262",-0.0850732380255341,4.90122709348532,0.362605740158778,0.558324201272124,0.741833744556558,"NotSig"
"FBgn0260945",0.0623527099240115,7.20338758636649,0.362123059849302,0.558582087261983,0.742057301097875,"NotSig"
"FBgn0030645",-0.096067186548588,3.05368531627805,0.361511353643953,0.55891191504447,0.742376342796914,"NotSig"
"FBgn0031951",0.0860239189741162,4.469749895367,0.360196201641784,0.55961563646771,0.743191827769678,"NotSig"
"FBgn0010194",0.0635351349482147,5.56120884316783,0.359299001584862,0.560097388341888,0.743712314046911,"NotSig"
"FBgn0263933",-0.053482784705696,5.92469938221606,0.358649921725794,0.560446810084095,0.743867842832487,"NotSig"
"FBgn0263782",0.0621760307554531,5.74553309789349,0.35852678261919,0.560513154797092,0.743867842832487,"NotSig"
"FBgn0033058",0.100618679284509,3.21599092109444,0.35850708480553,0.560525644223851,0.743867842832487,"NotSig"
"FBgn0043578",-0.350781444540974,3.24314892388566,0.358374835556132,0.560597053082608,0.743867842832487,"NotSig"
"FBgn0052521",0.0457602733204896,8.79870198453745,0.358152079723036,0.560715104118332,0.743867842832487,"NotSig"
"FBgn0260011",-0.184160068783197,2.42495607277595,0.357648818100399,0.560991540518633,0.743867842832487,"NotSig"
"FBgn0038016",-0.0464284609993783,6.22105712038049,0.3574807414813,0.561077331443133,0.743867842832487,"NotSig"
"FBgn0037341",-0.0565395597721051,5.85468939500524,0.357459709686117,0.561088692661617,0.743867842832487,"NotSig"
"FBgn0039589",0.103695683733357,3.58187999137805,0.357347249738719,0.561150865241192,0.743867842832487,"NotSig"
"FBgn0004401",-0.0761031819326973,8.22081416738053,0.357318284781221,0.561165046330117,0.743867842832487,"NotSig"
"FBgn0033377",-0.0677305842194321,5.13250733991582,0.35724858558324,0.561202868260866,0.743867842832487,"NotSig"
"FBgn0029167",0.102666753282536,7.37107183065828,0.35704608605029,0.561312090981575,0.743893517086034,"NotSig"
"FBgn0010385",0.449533687262953,4.55635926045779,0.356530631279413,0.561591259713096,0.744144372465544,"NotSig"
"FBgn0046113",0.146101825560477,3.01569929403015,0.356273474130302,0.561732330905978,0.744212188761496,"NotSig"
"FBgn0029835",0.0819147036660867,4.52545794842269,0.356042511218199,0.561855397891942,0.744256134263583,"NotSig"
"FBgn0032586",-0.0398677898683553,7.08985125368944,0.355641365380724,0.562072158271818,0.74438228064298,"NotSig"
"FBgn0030329",-0.0518818136027289,6.17757990202807,0.355432610642825,0.562185294207529,0.74438228064298,"NotSig"
"FBgn0025388",-0.125254836062828,2.70524042445795,0.355374238015525,0.562220364882299,0.74438228064298,"NotSig"
"FBgn0052373",0.116722763148538,2.74967208438995,0.354997983120031,0.56242423917988,0.744533142975732,"NotSig"
"FBgn0003965",-0.255894851672156,3.89734039593226,0.354529581358325,0.562676194109174,0.744747595688226,"NotSig"
"FBgn0032387",-0.207664096887637,2.48459850296966,0.353856523309716,0.563045439779164,0.745117198838187,"NotSig"
"FBgn0020305",-0.134707995034804,3.34772201466187,0.353577403231576,0.563194386677674,0.745189221659656,"NotSig"
"FBgn0040234",-0.0717167360162875,5.40052588702599,0.353417250237801,0.563279882732954,0.745189221659656,"NotSig"
"FBgn0010602",-0.0531827646206298,6.05939979933242,0.352688006537635,0.563676921540733,0.745285710196618,"NotSig"
"FBgn0047178",-0.0870592897034757,3.74004317180177,0.352488404405228,0.563786844092786,0.745285710196618,"NotSig"
"FBgn0052579",0.151544201345432,2.74053362509963,0.352471597736655,0.563798169398605,0.745285710196618,"NotSig"
"FBgn0010240",-0.0499345873046058,6.62039899424175,0.352398368229458,0.56383479080044,0.745285710196618,"NotSig"
"FBgn0001138",0.120339695349074,2.71535004386328,0.352341237803232,0.563869328234222,0.745285710196618,"NotSig"
"FBgn0062961",0.609074503699713,3.15545339220039,0.352295860182671,0.563892944639645,0.745285710196618,"NotSig"
"FBgn0261985",0.0609636459333256,7.24218758754147,0.351924882626379,0.564093065865219,0.745416442319255,"NotSig"
"FBgn0085322",0.103982473457197,3.49280903105548,0.351783243953117,0.564171932307338,0.745416442319255,"NotSig"
"FBgn0029864",0.10887819784842,6.95265788568388,0.351469598104082,0.564341641277331,0.745521692697467,"NotSig"
"FBgn0032139",0.0744352241305895,4.58470695924015,0.350683322530721,0.564771937825065,0.745971102944115,"NotSig"
"FBgn0038649",-0.118683628858902,3.74111122990652,0.350362513922606,0.564948141545197,0.746012748350004,"NotSig"
"FBgn0003459",-0.0846063223429483,3.92075504555584,0.349870873598971,0.565217138247855,0.746012748350004,"NotSig"
"FBgn0264816",0.10702553832527,3.31535515274845,0.349836262721003,0.565236933900722,0.746012748350004,"NotSig"
"FBgn0034179",0.0738867179282386,5.85285395093961,0.349812849679152,0.565248063044143,0.746012748350004,"NotSig"
"FBgn0259227",0.0701455655059218,6.42140550641968,0.349646220386205,0.56533938055784,0.746012748350004,"NotSig"
"FBgn0029814",-0.0836964428593026,8.65480799571527,0.349637559677332,0.565344121650915,0.746012748350004,"NotSig"
"FBgn0037377",-0.0998161412219155,3.37065767313011,0.349261876594583,0.565551812294538,0.746065808692595,"NotSig"
"FBgn0029899",0.130667300279604,7.70843086097623,0.349235583340514,0.56556456279197,0.746065808692595,"NotSig"
"FBgn0036336",-0.14750495527457,2.41063780353148,0.348545319097335,0.565948449768344,0.74611332784957,"NotSig"
"FBgn0034611",0.0583797793312878,4.78124754791596,0.348528811903485,0.56595295038961,0.74611332784957,"NotSig"
"FBgn0037619",-0.119381781356654,2.79623862480294,0.348532620164915,0.565953535985789,0.74611332784957,"NotSig"
"FBgn0004510",-0.0849998883860152,3.61982249434693,0.348501517190215,0.56596881886725,0.74611332784957,"NotSig"
"FBgn0010053",0.0576725604290723,5.1177833173592,0.348285056493321,0.566086779140134,0.74611332784957,"NotSig"
"FBgn0266349",-0.124584835630611,2.56843317161643,0.348192659930926,0.566141312423118,0.74611332784957,"NotSig"
"FBgn0039525",0.0686313357167032,6.58833134640832,0.347384551166617,0.566581901344247,0.746575133093907,"NotSig"
"FBgn0025625",0.105856134800159,6.90487662777051,0.347129809878107,0.566722195924296,0.746641161689568,"NotSig"
"FBgn0034398",0.0743594160018465,8.11803326482875,0.346265230541702,0.567198877146029,0.74699681465981,"NotSig"
"FBgn0263200",-0.162583800247756,5.26916937768685,0.346174093551463,0.567249295237663,0.74699681465981,"NotSig"
"FBgn0052230",0.0906723562602997,8.53385605005467,0.346149347404273,0.567262830506851,0.74699681465981,"NotSig"
"FBgn0261262",-0.0672507918037938,7.69452579781965,0.344908496989424,0.567948549570226,0.747780859079501,"NotSig"
"FBgn0261258",-0.0950602016297342,7.18270003025173,0.344402409505931,0.568228707518797,0.747878040420495,"NotSig"
"FBgn0031821",0.0743497092371329,4.85053358848229,0.344229198486949,0.568324981919501,0.747878040420495,"NotSig"
"FBgn0032361",-0.0747007385158344,4.48786501985701,0.344148939182178,0.568369669158338,0.747878040420495,"NotSig"
"FBgn0015664",0.0453717572331329,5.54807386172534,0.344122683126413,0.568383697345785,0.747878040420495,"NotSig"
"FBgn0004646",-0.0513486360911626,6.83009351541197,0.343959096736188,0.568474345883854,0.747878453769654,"NotSig"
"FBgn0002552",-0.103383974412788,4.31255713546764,0.343359672832894,0.568807435845153,0.748197769520499,"NotSig"
"FBgn0029818",-0.0467173191380856,5.18859079618776,0.343153262275786,0.568921573606502,0.748229024287249,"NotSig"
"FBgn0015509",0.0432202593032659,7.98154393414845,0.342830983904197,0.569100397272262,0.748345328624056,"NotSig"
"FBgn0050392",-0.0608041708636776,4.46318486165688,0.342643107954325,0.569205341873632,0.748364463295506,"NotSig"
"FBgn0261555",0.0520316722165158,6.30509385143373,0.342364995033076,0.569359417536279,0.748448176847072,"NotSig"
"FBgn0031282",-0.102644025298597,2.96488664631482,0.341568155854142,0.569805433177123,0.748915570927671,"NotSig"
"FBgn0037708",-0.0755999036876615,3.77453376844915,0.341363376698555,0.56991798448426,0.74894460215003,"NotSig"
"FBgn0031649",-0.0402966374245676,7.02445665410267,0.34060084205726,0.570342169279589,0.749383085139774,"NotSig"
"FBgn0037234",0.0404315722737884,6.5843527847893,0.340004820988511,0.570674978883349,0.749701388475919,"NotSig"
"FBgn0013717",0.0991508810007839,4.34420047612667,0.339728307890656,0.57083007020923,0.749760250582595,"NotSig"
"FBgn0027073",-0.139442110681453,5.06496506110165,0.33960107532433,0.570900908282725,0.749760250582595,"NotSig"
"FBgn0039274",-0.120531195002621,3.1324854458989,0.338773547046613,0.571365852730861,0.750251846908612,"NotSig"
"FBgn0028499",-0.055029054587088,5.08206008343668,0.337606577784244,0.572018388668235,0.750989571802143,"NotSig"
"FBgn0261975",-0.125861208485194,2.88832109502486,0.336831680237979,0.572456225717827,0.751445234298063,"NotSig"
"FBgn0034049",0.0787551708864052,5.15960757055084,0.336583414692225,0.572593382408134,0.751506121267746,"NotSig"
"FBgn0000028",0.0827090384743471,4.81536175155899,0.335823569985731,0.573021234868025,0.751911196182942,"NotSig"
"FBgn0015359",-0.103022374778145,3.63926125000738,0.335714364476854,0.57308366323401,0.751911196182942,"NotSig"
"FBgn0034313",0.0658334621303197,5.8631580523821,0.335108845844702,0.573423904858489,0.752238394600449,"NotSig"
"FBgn0030514",-0.0699163015341197,6.2096485349137,0.334720945111151,0.573642852058475,0.752406396101413,"NotSig"
"FBgn0030990",-0.0973950433732017,5.15923731588012,0.333931861277526,0.574088945855,0.752869381652627,"NotSig"
"FBgn0283659",-0.121587520428727,2.35060496048016,0.333783857217304,0.574177711771311,0.752869381652627,"NotSig"
"FBgn0033782",-0.198578015437775,4.11504532336864,0.333555227751852,0.574302559712649,0.752913838774509,"NotSig"
"FBgn0034094",0.107491488097924,4.32277002896176,0.33330547787201,0.574443829831365,0.752979807975597,"NotSig"
"FBgn0002937",-0.0452287305277588,8.50046979119164,0.333000846129286,0.574615835656862,0.753004150521245,"NotSig"
"FBgn0042178",-0.0580765309537193,3.68129306443707,0.332952598464373,0.574644307645033,0.753004150521245,"NotSig"
"FBgn0027583",-0.0584906835497114,4.28697793294598,0.332788184717991,0.574736971976724,0.75300639199166,"NotSig"
"FBgn0000046",-0.0981554557537838,7.84341260689519,0.332439280054187,0.574934227204526,0.753060785901027,"NotSig"
"FBgn0036820",0.057923143990865,5.88343996542637,0.332393152577526,0.574960409189563,0.753060785901027,"NotSig"
"FBgn0034501",-0.0572771575981896,8.67917510408213,0.330678868540772,0.575934685867089,0.753967222781671,"NotSig"
"FBgn0036147",0.0587141447014768,5.89290920481514,0.330413938348747,0.576085572505292,0.753967222781671,"NotSig"
"FBgn0013972",-0.0604277341029415,8.05844705655187,0.330365483694429,0.57611316246359,0.753967222781671,"NotSig"
"FBgn0284246",0.0770083764048595,3.47539256153763,0.330184579040267,0.576217754956089,0.753967222781671,"NotSig"
"FBgn0019686",0.087776808275095,2.65398184926552,0.330068869957703,0.576285694895637,0.753967222781671,"NotSig"
"FBgn0086691",-0.325045974269081,3.78479744564188,0.330033146541077,0.576303671094489,0.753967222781671,"NotSig"
"FBgn0033609",-0.0489045033212692,6.22137782446315,0.32991131926408,0.576372024866449,0.753967222781671,"NotSig"
"FBgn0035900",-0.0451220998228848,5.40541822500482,0.329895634367405,0.576381030678246,0.753967222781671,"NotSig"
"FBgn0038524",0.0583538797045843,4.97428466249016,0.329617609345223,0.576539812830632,0.754055783637409,"NotSig"
"FBgn0035145",0.0917624931636524,5.91646861227692,0.329222009193341,0.57676536616836,0.754231632681701,"NotSig"
"FBgn0029712",-0.110996826189563,2.7275139998242,0.328865979593088,0.576971927847162,0.754382594858916,"NotSig"
"FBgn0030808",0.0785642216907095,5.0972500459972,0.3284499297987,0.577206837256524,0.75450640469514,"NotSig"
"FBgn0051638",-0.0779819152010541,6.15393368068912,0.328375971177131,0.577248890849017,0.75450640469514,"NotSig"
"FBgn0263199",-0.20700470187887,5.77970060419916,0.328189184330375,0.577355763115904,0.75452697124492,"NotSig"
"FBgn0051126",-0.109155225302598,3.90233553323331,0.32800778161975,0.577460429993393,0.754544649607845,"NotSig"
"FBgn0266668",-0.0748022411123768,5.12192643878268,0.327409905286686,0.577802247905389,0.754872149346491,"NotSig"
"FBgn0039335",-0.0580299707226199,4.21716419662817,0.327139272047994,0.577957846826453,0.754956297550679,"NotSig"
"FBgn0035171",-0.0667110376373003,6.80447166277853,0.326045454300674,0.578585174233683,0.755313302012177,"NotSig"
"FBgn0014018",-0.0763399455585483,6.76152865562655,0.32602130575262,0.578599054509537,0.755313302012177,"NotSig"
"FBgn0036891",-0.0764557002528368,5.74767603200533,0.325934299505037,0.578649081999402,0.755313302012177,"NotSig"
"FBgn0037137",-0.0799531840120471,4.87714699818519,0.325889779179256,0.578674933019134,0.755313302012177,"NotSig"
"FBgn0263106",0.0417619021952664,6.95109413803089,0.325867777588572,0.578687314248489,0.755313302012177,"NotSig"
"FBgn0023534",0.056490442109782,4.93958540443561,0.325592230011192,0.578846055798035,0.755376437295777,"NotSig"
"FBgn0033717",-0.0453705851405071,6.31867707851642,0.325466451974272,0.578918165798008,0.755376437295777,"NotSig"
"FBgn0039120",0.0855590987238227,6.42583744366148,0.325087675375091,0.579136216946884,0.755444982510251,"NotSig"
"FBgn0039628",0.153772265755017,4.48552701346863,0.325021913742822,0.579174569848641,0.755444982510251,"NotSig"
"FBgn0015038",-0.169102676949225,2.9692720354532,0.324724946522389,0.5793476039437,0.755444982510251,"NotSig"
"FBgn0020887",0.0862053039879025,5.62919604004984,0.324579910064763,0.579428805556415,0.755444982510251,"NotSig"
"FBgn0000221",-0.178201048740232,2.32285345317037,0.32442221876826,0.57952506090607,0.755444982510251,"NotSig"
"FBgn0001084",-0.0956462606247284,2.68766618641805,0.324406867670014,0.579531892504639,0.755444982510251,"NotSig"
"FBgn0011824",-0.0999556292555364,3.23851192208919,0.324269755501515,0.57960943699784,0.755444982510251,"NotSig"
"FBgn0040588",0.0776118589940962,5.12237500834053,0.323984373492004,0.579772582043462,0.755538675702475,"NotSig"
"FBgn0027526",0.0848919693393249,4.13403201197743,0.323253183431995,0.580195491457287,0.755970801664287,"NotSig"
"FBgn0031634",0.109424328113805,3.4373116985369,0.322889261803134,0.580406718439474,0.756089697414752,"NotSig"
"FBgn0264693",0.0653117254353395,8.32476966826647,0.322778245891828,0.580469394464086,0.756089697414752,"NotSig"
"FBgn0013563",0.0511447482053628,4.53574931418692,0.322509367906152,0.580625501892023,0.756174064836253,"NotSig"
"FBgn0038110",-0.0702927847393506,4.26633296676635,0.322240825538635,0.580781151465669,0.756257809528826,"NotSig"
"FBgn0037908",0.0492312594401979,5.04479941268574,0.321900249758046,0.580978178368157,0.75638745718232,"NotSig"
"FBgn0039946",-0.114772404495106,3.09225839690464,0.321756365836962,0.581063440956584,0.75638745718232,"NotSig"
"FBgn0039640",-0.106960605185091,4.34786468751095,0.3215932314797,0.581156545932012,0.756389725478876,"NotSig"
"FBgn0032218",0.0534035899939571,6.06517539454982,0.321172802399079,0.581399964732562,0.756579164540306,"NotSig"
"FBgn0022774",-0.166018764873516,3.97922615659597,0.321027995134701,0.581484868217172,0.756579164540306,"NotSig"
"FBgn0036834",0.0691706581613714,4.49487769966464,0.320545535645426,0.581764903157246,0.756745895475443,"NotSig"
"FBgn0046763",-0.100241291859268,4.76366395922461,0.320492154696666,0.581795823734895,0.756745895475443,"NotSig"
"FBgn0030887",-0.0706020971280641,5.43240303856409,0.320245295004711,0.58193905201734,0.756767424697281,"NotSig"
"FBgn0039800",-0.335862055996092,5.80076895406694,0.320021236780209,0.582069369703221,0.756767424697281,"NotSig"
"FBgn0283509",-0.047659415901788,8.4636752053134,0.319884119753853,0.582149167049326,0.756767424697281,"NotSig"
"FBgn0038878",0.0721137557928175,5.58381438790212,0.319834615984468,0.582178007959534,0.756767424697281,"NotSig"
"FBgn0038744",0.0582808679070353,5.69852225076706,0.319436987799406,0.582409608924522,0.756851182342191,"NotSig"
"FBgn0032467",0.0524659205957364,6.69847513683568,0.319410074481889,0.582425278741648,0.756851182342191,"NotSig"
"FBgn0038211",0.173361957186728,4.83747645728278,0.318844030557904,0.582755640499231,0.757161636486681,"NotSig"
"FBgn0031904",-0.0468698647345665,5.64445265819483,0.318208864652786,0.583126166609147,0.75752416967788,"NotSig"
"FBgn0054003",-0.260488803551735,2.31248118107494,0.318044116824791,0.583227831462044,0.757537373183914,"NotSig"
"FBgn0016078",-0.0425583890055505,6.05363273534586,0.317642198286892,0.583457406540508,0.757716685293939,"NotSig"
"FBgn0036997",-0.105222265316628,3.77240639186944,0.317235767063792,0.583696246332828,0.75790797104603,"NotSig"
"FBgn0026573",0.0470274205270234,6.09846843804971,0.316631414825275,0.584049246052761,0.758247406001382,"NotSig"
"FBgn0037978",-0.0463327937239102,5.46739320401444,0.316466311808518,0.584146051995613,0.758254180694838,"NotSig"
"FBgn0037295",-0.0642359764293906,4.82566427085233,0.314750112128717,0.585154464996824,0.759444084607103,"NotSig"
"FBgn0050418",0.0894000641359662,4.29655782324005,0.314542519367774,0.585276929717321,0.759483965694311,"NotSig"
"FBgn0031871",0.07644167161342,4.36174117383196,0.314245051301675,0.585452065371602,0.759592171949771,"NotSig"
