FBgn,logFC_Tutorial,qval_Tutorial,logFC_edgeR,qval_edgeR,direction_agree,sig_A,sig_B,category,delta_logFC,abs_delta
FBgn0039136,-0.0204970780073116,0.942816421487825,0.0107738579302504,0.956952633573346,FALSE,FALSE,FALSE,ns_both,0.031270935937562,0.031270935937562
FBgn0002780,-0.0132413775220823,0.961026285605636,0.0179664148421134,0.924628589371734,FALSE,FALSE,FALSE,ns_both,0.0312077923641957,0.0312077923641957
FBgn0032702,-0.0132412025590763,0.96338528110679,0.0179468144647652,0.914878610292367,FALSE,FALSE,FALSE,ns_both,0.0311880170238415,0.0311880170238415
FBgn0266019,-0.0034848381701944,0.995799873099048,0.0273151548685541,0.937835701278646,FALSE,FALSE,FALSE,ns_both,0.030799993038748502,0.030799993038748502
FBgn0261859,-0.0050648030830986,0.988461960048917,0.0256875549671726,0.919264023943349,FALSE,FALSE,FALSE,ns_both,0.0307523580502712,0.0307523580502712
FBgn0028936,-0.0245323240128956,0.968224175754709,0.00618156537751066,0.988533258284657,FALSE,FALSE,FALSE,ns_both,0.030713889390406257,0.030713889390406257
FBgn0034742,-0.0178731658723183,0.96013495023279,0.0127221322472012,0.961388822935167,FALSE,FALSE,FALSE,ns_both,0.0305952981195195,0.0305952981195195
FBgn0032748,-0.0165202177377848,0.967056951360132,0.0138688261046592,0.959610174424922,FALSE,FALSE,FALSE,ns_both,0.030389043842444,0.030389043842444
FBgn0034484,-0.0145604215379599,0.97819925995513,0.0158254921483579,0.966654071595406,FALSE,FALSE,FALSE,ns_both,0.030385913686317798,0.030385913686317798
FBgn0013751,-0.0230506415743879,0.968689315511406,0.00707828312517937,0.984496937841043,FALSE,FALSE,FALSE,ns_both,0.030128924699567267,0.030128924699567267
FBgn0033185,-0.0293931350250018,0.93848182534674,7.311894210731e-4,0.997446248920654,FALSE,FALSE,FALSE,ns_both,0.0301243244460749,0.0301243244460749
FBgn0027620,-0.0254860177778123,0.944065844290822,0.00436058803960001,0.986654917431913,FALSE,FALSE,FALSE,ns_both,0.02984660581741231,0.02984660581741231
FBgn0039863,-0.0246628865028743,0.933795416981573,0.00485953879239882,0.982394262143529,FALSE,FALSE,FALSE,ns_both,0.02952242529527312,0.02952242529527312
FBgn0266724,-0.0267396393352387,0.956256760309153,0.0022797112400864002,0.993696436560846,FALSE,FALSE,FALSE,ns_both,0.0290193505753251,0.0290193505753251
FBgn0026418,-0.0111337696271065,0.966637504722615,0.0178385299196989,0.925937525389802,FALSE,FALSE,FALSE,ns_both,0.0289722995468054,0.0289722995468054
FBgn0037339,-0.0112629908508878,0.965385632635569,0.0174981830793771,0.929885985702345,FALSE,FALSE,FALSE,ns_both,0.0287611739302649,0.0287611739302649
FBgn0002872,-0.0280876439627726,0.948310625645327,4.4635039328297e-4,0.998722189735822,FALSE,FALSE,FALSE,ns_both,0.02853399435605557,0.02853399435605557
FBgn0038811,-0.0129477572836661,0.982213205638448,0.0154325180672794,0.970369434898427,FALSE,FALSE,FALSE,ns_both,0.0283802753509455,0.0283802753509455
FBgn0086442,-0.0264226561243175,0.91722871702408,0.00132928415975393,0.993327682211691,FALSE,FALSE,FALSE,ns_both,0.02775194028407143,0.02775194028407143
FBgn0033504,-0.0212257182327498,0.942816421487825,0.00647439251820875,0.98142519951548,FALSE,FALSE,FALSE,ns_both,0.02770011075095855,0.02770011075095855
FBgn0266282,-0.0232060205543553,0.944421282238318,0.00377089258524222,0.983949889083263,FALSE,FALSE,FALSE,ns_both,0.02697691313959752,0.02697691313959752
FBgn0037513,-0.0155081263567073,0.960055123697247,0.0110955482354865,0.959610174424922,FALSE,FALSE,FALSE,ns_both,0.0266036745921938,0.0266036745921938
FBgn0038974,-0.0025541802412978,0.995182600766071,0.0239762542683761,0.913364300268872,FALSE,FALSE,FALSE,ns_both,0.026530434509673902,0.026530434509673902
FBgn0033491,-0.0229414520331554,0.954847416104337,0.00283468803775605,0.988599160181146,FALSE,FALSE,FALSE,ns_both,0.02577614007091145,0.02577614007091145
FBgn0037703,-0.0101665382247194,0.975288149217873,0.015575026989263,0.938986551297542,FALSE,FALSE,FALSE,ns_both,0.025741565213982402,0.025741565213982402
FBgn0030504,-0.0038734472215898,0.990735168880097,0.0213476288747885,0.925690225126922,FALSE,FALSE,FALSE,ns_both,0.0252210760963783,0.0252210760963783
FBgn0001965,0.0017347150414844,0.997447640697893,-0.0232562804271813,0.951107668727993,FALSE,FALSE,FALSE,ns_both,-0.024990995468665702,0.024990995468665702
FBgn0027616,-1.070873470263e-4,0.9997585031994,0.0242550500709897,0.919950622481313,FALSE,FALSE,FALSE,ns_both,0.024362137418016,0.024362137418016
FBgn0033352,-0.0013059489996648,0.996564573250862,0.0223697714315283,0.918069777906658,FALSE,FALSE,FALSE,ns_both,0.0236757204311931,0.0236757204311931
FBgn0031909,0.0075676635749015,0.988461960048917,-0.0158503721946961,0.966619067761307,FALSE,FALSE,FALSE,ns_both,-0.0234180357695976,0.0234180357695976
FBgn0037659,-0.0211140545527483,0.956636981097888,0.00223354853646659,0.993011212482329,FALSE,FALSE,FALSE,ns_both,0.023347603089214887,0.023347603089214887
FBgn0026722,-0.0115877686049906,0.971794142711212,0.0114685650163547,0.964536046550337,FALSE,FALSE,FALSE,ns_both,0.0230563336213453,0.0230563336213453
FBgn0033129,-0.0115211203160651,0.98378095577994,0.0111315333660306,0.976395501569482,FALSE,FALSE,FALSE,ns_both,0.0226526536820957,0.0226526536820957
FBgn0036702,-0.0187196502855894,0.944615145398824,0.00184420282664035,0.991798206480269,FALSE,FALSE,FALSE,ns_both,0.02056385311222975,0.02056385311222975
FBgn0250755,-0.0020263014921129,0.995799873099048,0.0172734999066598,0.928205455800821,FALSE,FALSE,FALSE,ns_both,0.0192998013987727,0.0192998013987727
FBgn0036814,-0.0088410821344667,0.984552206029736,0.0077733288929024,0.979633539732363,FALSE,FALSE,FALSE,ns_both,0.0166144110273691,0.0166144110273691
FBgn0033547,-0.013140291546015,0.985354294533372,0.00330068569947044,0.993696436560846,FALSE,FALSE,FALSE,ns_both,0.01644097724548544,0.01644097724548544
FBgn0037551,-0.0065704361990669,0.981403479553125,0.00948284037665806,0.961904887048365,FALSE,FALSE,FALSE,ns_both,0.01605327657572496,0.01605327657572496
FBgn0033204,-0.0062371153416463,0.990036591309027,0.00914651639512652,0.978833111585809,FALSE,FALSE,FALSE,ns_both,0.015383631736772822,0.015383631736772822
FBgn0260935,-0.0016881766040843,0.996564573250862,0.0134304248594328,0.959610174424922,FALSE,FALSE,FALSE,ns_both,0.0151186014635171,0.0151186014635171
FBgn0030869,-0.0105482967245182,0.973656609890832,0.00391604591363452,0.986654917431913,FALSE,FALSE,FALSE,ns_both,0.01446434263815272,0.01446434263815272
FBgn0034366,-0.0017538077654177,0.996889355650307,0.0122826130332798,0.966582464273939,FALSE,FALSE,FALSE,ns_both,0.0140364207986975,0.0140364207986975
FBgn0011739,0.0028308957517062,0.994623934080329,-3.8667009793027e-4,0.998686147311607,FALSE,FALSE,FALSE,ns_both,-0.00321756584963647,0.00321756584963647
FBgn0027497,-0.0016127044317831,0.996889355650307,7.8200346496172e-4,0.997446248920654,FALSE,FALSE,FALSE,ns_both,0.00239470789674482,0.00239470789674482
